timestamp,protocol,scheme,kem,signature,client_ip,server_ip,cond_profile,latency_ms,handshake_ms,throughput_mbps,cpu_pct,mem_mb,packet_loss_pct
2025-10-26T19:50:50-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.718,17624.85,NA,NA,NA,0
2025-10-26T19:51:02-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.082,6829.51,NA,NA,NA,0
2025-10-26T19:51:19-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.405,12070.49,NA,NA,NA,0
2025-10-26T19:51:31-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.159,7857.71,NA,NA,NA,0
2025-10-26T19:51:49-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.303,12294.95,NA,NA,NA,20
2025-10-26T19:52:01-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.348,6933.02,NA,NA,NA,0
2025-10-26T19:52:13-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.728,7941.89,NA,NA,NA,0
2025-10-26T19:52:25-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.679,6587.18,NA,NA,NA,20
2025-10-26T19:52:37-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.601,6910.65,NA,NA,NA,0
2025-10-26T19:53:00-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.218,17402.03,NA,NA,NA,20
2025-10-26T19:53:12-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.079,6755.64,NA,NA,NA,20
2025-10-26T19:53:24-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.490,6886.82,NA,NA,NA,0
2025-10-26T19:53:37-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.615,7902.62,NA,NA,NA,20
2025-10-26T19:53:50-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.401,7937.89,NA,NA,NA,20
2025-10-26T19:54:03-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.807,7832.83,NA,NA,NA,0
2025-10-26T19:54:16-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.744,7913.65,NA,NA,NA,0
2025-10-26T19:54:28-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.876,7883.92,NA,NA,NA,0
2025-10-26T19:54:42-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.186,7942.01,NA,NA,NA,20
2025-10-26T19:54:54-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.264,6763.17,NA,NA,NA,20
2025-10-26T19:55:06-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.280,6883.55,NA,NA,NA,0
2025-10-26T19:55:18-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.735,7891.43,NA,NA,NA,0
2025-10-26T19:55:30-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.534,6582.00,NA,NA,NA,0
2025-10-26T19:55:42-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.077,6956.46,NA,NA,NA,20
2025-10-26T19:55:54-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.147,6888.24,NA,NA,NA,20
2025-10-26T19:56:06-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.108,6878.49,NA,NA,NA,0
2025-10-26T19:56:19-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.868,7868.95,NA,NA,NA,20
2025-10-26T19:56:32-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.731,8011.07,NA,NA,NA,0
2025-10-26T19:56:45-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.835,7927.82,NA,NA,NA,20
2025-10-26T19:56:58-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.706,6901.93,NA,NA,NA,20
2025-10-26T19:57:10-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.918,6853.29,NA,NA,NA,0
2025-10-26T19:57:24-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.879,9270.03,NA,NA,NA,0
2025-10-26T19:57:35-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.917,6805.43,NA,NA,NA,0
2025-10-26T19:57:50-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.501,9172.46,NA,NA,NA,20
2025-10-26T19:58:01-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.263,6790.96,NA,NA,NA,0
2025-10-26T19:58:16-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.724,9162.94,NA,NA,NA,20
2025-10-26T19:58:28-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.675,7781.01,NA,NA,NA,0
2025-10-26T19:58:40-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,606.792,6735.41,NA,NA,NA,20
2025-10-26T19:58:51-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.013,6526.49,NA,NA,NA,0
2025-10-26T19:59:04-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.896,7853.19,NA,NA,NA,0
2025-10-26T19:59:16-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.849,6613.39,NA,NA,NA,20
2025-10-26T19:59:34-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.952,13224.37,NA,NA,NA,0
2025-10-26T19:59:46-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.818,6793.56,NA,NA,NA,0
2025-10-26T19:59:58-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.887,7947.91,NA,NA,NA,0
2025-10-26T20:00:12-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.978,7975.72,NA,NA,NA,40
2025-10-26T20:00:24-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.931,7934.79,NA,NA,NA,0
2025-10-26T20:00:37-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.752,7893.25,NA,NA,NA,0
2025-10-26T20:00:49-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.843,6750.21,NA,NA,NA,0
2025-10-26T20:01:02-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.100,7844.52,NA,NA,NA,20
2025-10-26T20:01:14-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.036,7879.02,NA,NA,NA,0
2025-10-26T20:01:39-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.831,7814.49,0.30,9.04,3.35,0
2025-10-26T20:01:52-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.433,7881.09,NA,NA,NA,0
2025-10-26T20:02:04-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.643,7864.31,NA,NA,NA,0
2025-10-26T20:02:16-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.844,6729.60,NA,NA,NA,0
2025-10-26T20:02:29-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.767,7881.70,NA,NA,NA,20
2025-10-26T20:02:40-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.167,6502.90,NA,NA,NA,0
2025-10-26T20:02:54-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.573,7881.70,NA,NA,NA,20
2025-10-26T20:03:06-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.816,7794.90,NA,NA,NA,0
2025-10-26T20:03:21-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.972,9311.10,NA,NA,NA,20
2025-10-26T20:03:33-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.737,6735.58,NA,NA,NA,20
2025-10-26T20:03:45-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.289,6838.20,NA,NA,NA,20
2025-10-26T20:03:57-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.661,6791.23,NA,NA,NA,0
2025-10-26T20:04:15-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.264,12145.38,NA,NA,NA,40
2025-10-26T20:04:28-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,605.009,7939.01,NA,NA,NA,0
2025-10-26T20:04:40-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.012,6660.66,NA,NA,NA,20
2025-10-26T20:04:52-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.705,6888.65,NA,NA,NA,0
2025-10-26T20:05:04-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.653,6987.08,NA,NA,NA,0
2025-10-26T20:05:22-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.742,12485.03,NA,NA,NA,20
2025-10-26T20:05:38-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.276,12038.32,NA,NA,NA,0
2025-10-26T20:05:51-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.744,7924.16,NA,NA,NA,0
2025-10-26T20:06:03-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.892,6625.69,NA,NA,NA,0
2025-10-26T20:06:14-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.988,6893.38,NA,NA,NA,0
2025-10-26T20:06:28-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.986,7868.98,NA,NA,NA,20
2025-10-26T20:06:42-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.125,9223.53,NA,NA,NA,0
2025-10-26T20:06:53-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.143,6810.59,NA,NA,NA,0
2025-10-26T20:07:06-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.250,7861.17,NA,NA,NA,20
2025-10-26T20:07:21-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.050,9335.89,NA,NA,NA,20
2025-10-26T20:07:33-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.864,6770.55,NA,NA,NA,20
2025-10-26T20:07:46-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.390,7862.74,NA,NA,NA,20
2025-10-26T20:08:00-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.323,9314.22,NA,NA,NA,0
2025-10-26T20:08:13-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.978,6792.95,NA,NA,NA,20
2025-10-26T20:08:26-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.694,7850.18,NA,NA,NA,20
2025-10-26T20:08:39-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.457,7851.18,NA,NA,NA,20
2025-10-26T20:08:52-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.718,7867.79,NA,NA,NA,20
2025-10-26T20:09:04-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.122,6661.23,NA,NA,NA,0
2025-10-26T20:09:16-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.576,7872.07,NA,NA,NA,0
2025-10-26T20:09:28-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.468,6696.82,NA,NA,NA,0
2025-10-26T20:09:40-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.160,7801.80,NA,NA,NA,0
2025-10-26T20:09:52-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.813,6716.97,NA,NA,NA,20
2025-10-26T20:10:05-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.960,7895.11,NA,NA,NA,0
2025-10-26T20:10:18-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.225,6982.77,NA,NA,NA,40
2025-10-26T20:10:30-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.821,6899.90,NA,NA,NA,20
2025-10-26T20:10:42-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.300,6929.90,NA,NA,NA,0
2025-10-26T20:10:54-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.980,7861.30,NA,NA,NA,0
2025-10-26T20:11:07-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.941,7883.37,NA,NA,NA,0
2025-10-26T20:11:18-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.118,6777.24,NA,NA,NA,0
2025-10-26T20:11:31-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.943,7856.91,NA,NA,NA,0
2025-10-26T20:11:42-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.935,6649.15,NA,NA,NA,0
2025-10-26T20:11:55-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.797,7864.84,NA,NA,NA,0
2025-10-26T20:12:07-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.025,6623.76,NA,NA,NA,0
2025-10-26T20:12:32-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.587,7885.96,0.31,5.21,3.34,0
2025-10-26T20:12:45-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.545,7829.62,NA,NA,NA,0
2025-10-26T20:12:57-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.880,7908.87,NA,NA,NA,0
2025-10-26T20:13:15-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.810,11820.03,NA,NA,NA,40
2025-10-26T20:13:27-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.892,7874.96,NA,NA,NA,0
2025-10-26T20:13:40-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.234,7885.99,NA,NA,NA,0
2025-10-26T20:13:58-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.123,13248.92,NA,NA,NA,0
2025-10-26T20:14:15-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.728,12231.89,NA,NA,NA,0
2025-10-26T20:14:28-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.839,7866.17,NA,NA,NA,0
2025-10-26T20:14:39-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.056,6688.89,NA,NA,NA,0
2025-10-26T20:14:52-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.047,7894.49,NA,NA,NA,0
2025-10-26T20:15:05-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.055,7825.85,NA,NA,NA,20
2025-10-26T20:15:27-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.896,17595.51,NA,NA,NA,0
2025-10-26T20:15:40-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.165,6859.78,NA,NA,NA,20
2025-10-26T20:15:53-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.458,7844.98,NA,NA,NA,20
2025-10-26T20:16:05-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.794,7005.55,NA,NA,NA,20
2025-10-26T20:16:18-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.238,6866.54,NA,NA,NA,40
2025-10-26T20:16:29-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.647,6893.01,NA,NA,NA,0
2025-10-26T20:16:42-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.825,7931.15,NA,NA,NA,0
2025-10-26T20:16:55-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.935,7887.56,NA,NA,NA,20
2025-10-26T20:17:07-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.066,6717.22,NA,NA,NA,40
2025-10-26T20:17:20-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.820,7847.96,NA,NA,NA,0
2025-10-26T20:17:32-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.813,6578.02,NA,NA,NA,20
2025-10-26T20:17:44-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.890,7845.61,NA,NA,NA,0
2025-10-26T20:17:56-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.744,6652.24,NA,NA,NA,20
2025-10-26T20:18:09-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.082,7840.87,NA,NA,NA,0
2025-10-26T20:18:22-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.193,7986.52,NA,NA,NA,0
2025-10-26T20:18:34-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.649,6632.58,NA,NA,NA,20
2025-10-26T20:18:45-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.556,6888.04,NA,NA,NA,0
2025-10-26T20:19:02-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.610,12148.50,NA,NA,NA,0
2025-10-26T20:19:14-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.018,6572.76,NA,NA,NA,20
2025-10-26T20:19:26-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.143,6861.74,NA,NA,NA,0
2025-10-26T20:19:39-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.703,7840.64,NA,NA,NA,20
2025-10-26T20:19:52-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.130,7852.64,NA,NA,NA,0
2025-10-26T20:20:03-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.371,6785.20,NA,NA,NA,0
2025-10-26T20:20:16-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.911,7865.43,NA,NA,NA,0
2025-10-26T20:20:27-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.814,6665.66,NA,NA,NA,0
2025-10-26T20:20:39-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.913,6546.22,NA,NA,NA,20
2025-10-26T20:20:52-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.357,7840.33,NA,NA,NA,20
2025-10-26T20:21:06-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.487,7831.84,NA,NA,NA,20
2025-10-26T20:21:18-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.420,6614.54,NA,NA,NA,20
2025-10-26T20:21:30-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.775,6901.31,NA,NA,NA,20
2025-10-26T20:21:44-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.062,7758.29,NA,NA,NA,60
2025-10-26T20:21:58-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.758,7897.19,NA,NA,NA,40
2025-10-26T20:22:09-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.915,6823.81,NA,NA,NA,0
2025-10-26T20:22:27-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.969,13156.56,NA,NA,NA,0
2025-10-26T20:22:40-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.020,7945.57,NA,NA,NA,20
2025-10-26T20:22:53-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.820,7890.70,NA,NA,NA,0
2025-10-26T20:23:12-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.065,13216.82,NA,NA,NA,20
2025-10-26T20:23:23-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,605.105,6531.73,NA,NA,NA,0
2025-10-26T20:23:53-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.846,7865.02,0.23,5.79,3.34,20
2025-10-26T20:24:05-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.085,6830.77,NA,NA,NA,20
2025-10-26T20:24:17-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.902,6930.24,NA,NA,NA,20
2025-10-26T20:24:36-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.079,13222.03,NA,NA,NA,40
2025-10-26T20:24:47-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.706,6711.73,NA,NA,NA,0
2025-10-26T20:24:59-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.303,6945.72,NA,NA,NA,0
2025-10-26T20:25:12-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.673,7875.23,NA,NA,NA,20
2025-10-26T20:25:25-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.694,7881.57,NA,NA,NA,0
2025-10-26T20:25:39-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.059,9261.90,NA,NA,NA,0
2025-10-26T20:25:52-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.944,7773.80,NA,NA,NA,0
2025-10-26T20:26:04-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.939,7874.28,NA,NA,NA,0
2025-10-26T20:26:17-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.909,7854.40,NA,NA,NA,20
2025-10-26T20:26:32-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,604.199,9232.32,NA,NA,NA,20
2025-10-26T20:26:44-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.958,6736.91,NA,NA,NA,20
2025-10-26T20:26:56-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.848,6914.75,NA,NA,NA,20
2025-10-26T20:27:08-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.786,6841.87,NA,NA,NA,0
2025-10-26T20:27:19-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.935,6541.10,NA,NA,NA,0
2025-10-26T20:27:33-05:00,WireGuard,hybrid,MCELIECE460896,Ed25519,10.31.0.2,10.31.0.1,highlat,603.877,7894.84,NA,NA,NA,20
